Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	3	6	12	22	29.20	83.60	36.16
2021	6	3	6	27	23	29.40	83.60	36.78
2021	6	3	6	42	24	29.40	82.80	36.57
2021	6	3	6	57	25	29.20	83.40	36.11
2021	6	3	7	12	25	28.90	84.90	35.53
2021	6	3	7	27	26	29.20	83.10	36.03
2021	6	3	7	42	27	29.00	83.80	35.59
2021	6	3	7	57	28	29.30	82.70	36.24
2021	6	3	8	12	29	29.60	81.70	36.90
2021	6	3	8	27	30	29.80	81.80	37.55
2021	6	3	8	42	31	30.20	81.70	38.80
2021	6	3	8	57	32	30.50	79.40	39.05
2021	6	3	9	12	33	30.60	77.50	38.76
2021	6	3	9	27	34	30.80	77.40	39.35
2021	6	3	9	42	35	31.10	75.20	39.54
2021	6	3	9	57	36	31.50	75.30	40.82
2021	6	3	10	12	37	31.90	74.60	41.83
2021	6	3	10	27	38	32.20	73.20	42.24
2021	6	3	10	42	39	32.50	71.20	42.39
2021	6	3	10	57	40	32.90	69.80	43.07
2021	6	3	11	12	41	33.20	69.30	43.80
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	3	11	23	22	nan	nan	nan
2021	6	3	11	38	22	33.50	64.60	42.69
2021	6	3	11	53	23	33.90	67.80	45.37
2021	6	3	12	8	24	34.20	63.80	44.44
2021	6	3	12	23	25	34.40	63.30	44.81
2021	6	3	12	38	26	34.50	60.60	43.86
2021	6	3	12	53	27	34.90	59.40	44.47
2021	6	3	13	8	28	35.30	58.90	45.41
2021	6	3	13	23	29	35.20	60.50	45.90
2021	6	3	13	38	30	35.40	58.70	45.60
2021	6	3	13	53	31	35.70	57.80	46.05
2021	6	3	14	8	32	35.90	58.80	47.17
2021	6	3	14	23	33	35.90	57.90	46.70
2021	6	3	14	38	34	36.30	58.10	48.04
2021	6	3	14	53	35	36.50	56.80	47.94
2021	6	3	15	8	36	36.50	56.90	48.00
2021	6	3	15	23	37	36.30	56.20	47.01
2021	6	3	15	38	38	36.30	56.60	47.22
2021	6	3	15	53	39	36.20	57.60	47.46
2021	6	3	16	8	40	36.00	57.90	47.00
2021	6	3	16	23	41	36.20	58.10	47.73
2021	6	3	16	38	42	36.30	58.00	47.98
2021	6	3	16	53	43	36.20	58.60	48.00
2021	6	3	17	8	44	36.00	59.00	47.59
2021	6	3	17	23	45	36.00	58.30	47.22
2021	6	3	17	38	46	35.90	58.80	47.17
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	3	17	54	12	nan	nan	nan
2021	6	3	18	9	13	35.80	57.40	46.14
2021	6	3	18	24	14	35.40	58.00	45.26
2021	6	3	18	39	15	35.20	59.40	45.35
2021	6	3	18	54	16	35.00	61.50	45.78
2021	6	3	19	9	17	34.80	63.60	46.21
2021	6	3	19	24	18	34.80	63.20	46.01
2021	6	3	19	39	19	34.60	60.10	43.92
2021	6	3	19	54	20	34.40	60.00	43.30
2021	6	3	20	9	21	33.90	62.40	42.92
2021	6	3	20	24	22	33.80	63.90	43.28
2021	6	3	20	39	23	33.80	64.70	43.63
2021	6	3	20	54	24	33.60	66.30	43.73
2021	6	3	21	9	25	33.80	65.80	44.12
2021	6	3	21	24	26	34.00	66.00	44.84
2021	6	3	21	39	27	34.00	66.90	45.26
2021	6	3	21	54	28	34.00	67.60	45.60
2021	6	3	22	9	29	34.00	68.20	45.89
2021	6	3	22	24	30	33.90	68.30	45.61
2021	6	3	22	39	31	34.00	66.20	44.93
2021	6	3	22	54	32	34.10	63.70	44.09
2021	6	3	23	9	33	34.00	63.70	43.78
2021	6	3	23	24	34	33.30	64.70	42.15
2021	6	3	23	39	35	33.30	65.00	42.27
2021	6	3	23	54	36	33.30	65.50	42.48
2021	6	4	0	9	37	32.60	68.30	41.54
2021	6	4	0	24	38	32.00	68.70	39.94
2021	6	4	0	39	39	31.30	69.80	38.35
2021	6	4	0	54	39	31.00	69.80	37.54
2021	6	4	1	9	40	30.90	69.00	37.04
2021	6	4	1	24	41	30.80	71.20	37.42
2021	6	4	1	39	42	30.60	72.90	37.37
2021	6	4	1	54	43	30.80	72.80	37.90
2021	6	4	2	9	44	30.90	73.30	38.33
2021	6	4	2	24	45	30.70	74.30	38.07
2021	6	4	2	39	46	30.40	74.70	37.33
2021	6	4	2	54	47	30.30	75.80	37.36
2021	6	4	3	9	48	29.90	77.20	36.60
2021	6	4	3	24	49	29.90	78.10	36.84
2021	6	4	3	39	50	29.70	78.40	36.34
2021	6	4	3	54	51	29.60	79.30	36.28
2021	6	4	4	9	52	29.60	79.00	36.21
2021	6	4	4	24	53	29.40	80.10	35.90
2021	6	4	4	39	54	29.60	79.60	36.36
2021	6	4	4	54	55	29.50	80.10	36.19
2021	6	4	5	9	56	29.30	81.40	35.92
2021	6	4	5	24	57	29.50	80.80	36.37
2021	6	4	5	39	57	29.60	80.50	36.59
2021	6	4	5	54	58	29.70	80.40	36.87
2021	6	4	6	9	59	29.30	81.70	36.00
2021	6	4	6	25	0	29.50	81.50	36.55
2021	6	4	6	40	1	29.60	81.30	36.80
2021	6	4	6	55	2	29.40	81.80	36.32
2021	6	4	7	10	3	29.50	82.70	36.86
2021	6	4	7	25	4	29.40	83.60	36.78
2021	6	4	7	40	5	29.50	83.30	37.01
2021	6	4	7	55	6	29.50	83.10	36.96
2021	6	4	8	10	7	29.60	82.50	37.12
2021	6	4	8	25	8	30.10	79.50	37.83
2021	6	4	8	40	9	30.50	75.10	37.73
2021	6	4	8	55	10	30.80	73.70	38.17
2021	6	4	9	10	11	31.20	72.40	38.91
2021	6	4	9	25	12	31.40	70.20	38.76
2021	6	4	9	40	13	31.80	69.60	39.69
2021	6	4	9	55	14	32.00	69.50	40.23
2021	6	4	10	10	15	32.10	68.10	40.01
2021	6	4	10	25	16	32.20	66.50	39.72
2021	6	4	10	40	16	32.50	64.80	39.93
2021	6	4	10	55	17	32.90	65.30	41.24
2021	6	4	11	10	18	33.30	65.60	42.52
2021	6	4	11	25	19	33.60	65.90	43.55
2021	6	4	11	40	20	33.70	63.40	42.76
2021	6	4	11	55	21	34.00	62.90	43.43
2021	6	4	12	10	22	34.20	62.00	43.61
2021	6	4	12	25	23	34.50	61.70	44.37
2021	6	4	12	40	24	34.70	59.60	43.98
2021	6	4	12	55	25	35.30	58.70	45.31
2021	6	4	13	10	26	35.60	59.60	46.67
2021	6	4	13	25	27	35.80	57.50	46.19
2021	6	4	13	40	28	35.90	56.70	46.08
2021	6	4	13	55	29	36.10	56.60	46.62
2021	6	4	14	10	30	35.90	55.90	45.67
2021	6	4	14	25	31	35.90	54.20	44.83
2021	6	4	14	40	32	36.00	55.30	45.66
2021	6	4	14	55	33	35.70	55.60	44.95
2021	6	4	15	10	34	33.60	59.70	40.97
2021	6	4	15	25	35	33.30	64.50	42.06
2021	6	4	15	40	36	33.50	64.50	42.65
2021	6	4	15	55	37	33.20	66.60	42.64
2021	6	4	16	10	38	32.90	65.90	41.47
2021	6	4	16	25	39	32.90	62.50	40.17
2021	6	4	16	40	40	33.00	63.00	40.63
2021	6	4	16	55	41	32.30	64.00	39.11
2021	6	4	17	10	42	32.20	64.30	38.95
2021	6	4	17	25	43	32.50	63.50	39.47
2021	6	4	17	40	44	32.70	67.50	41.52
2021	6	4	17	55	45	32.20	67.50	40.08
2021	6	4	18	10	46	32.20	68.90	40.59
2021	6	4	18	25	47	32.20	70.00	41.00
2021	6	4	18	40	48	31.60	71.90	39.91
2021	6	4	18	55	49	31.50	72.60	39.86
2021	6	4	19	10	50	30.90	78.70	40.10
2021	6	4	19	25	51	30.90	78.10	39.89
2021	6	4	19	40	52	31.10	77.00	40.15
2021	6	4	19	55	53	30.70	79.50	39.72
2021	6	4	20	10	54	30.90	79.00	40.20
2021	6	4	20	25	55	31.20	77.70	40.72
2021	6	4	20	40	55	31.30	78.00	41.15
2021	6	4	20	55	56	30.80	77.90	39.51
2021	6	4	21	10	57	31.00	78.20	40.25
2021	6	4	21	25	58	31.00	77.30	39.94
2021	6	4	21	40	59	31.10	75.80	39.74
2021	6	4	21	56	0	31.10	76.40	39.95
2021	6	4	22	11	1	30.90	78.70	40.10
2021	6	4	22	26	2	31.00	78.40	40.32
2021	6	4	22	41	3	30.80	80.90	40.52
2021	6	4	22	56	4	30.90	79.70	40.44
2021	6	4	23	11	5	30.60	80.60	39.75
2021	6	4	23	26	6	30.60	81.00	39.89
2021	6	4	23	41	7	30.70	80.70	40.12
2021	6	4	23	56	8	30.60	80.60	39.75
2021	6	5	0	11	9	30.10	81.20	38.33
2021	6	5	0	26	10	30.10	81.20	38.33
2021	6	5	0	41	11	30.30	81.80	39.16
2021	6	5	0	56	12	30.50	81.70	39.78
2021	6	5	1	11	13	30.40	81.60	39.42
2021	6	5	1	26	14	30.40	81.50	39.39
2021	6	5	1	41	15	30.20	81.30	38.68
2021	6	5	1	56	16	30.10	81.90	38.54
2021	6	5	2	11	16	30.10	81.50	38.42
2021	6	5	2	26	17	30.00	81.60	38.13
2021	6	5	2	41	18	30.00	81.60	38.13
2021	6	5	2	56	19	29.90	81.90	37.90
2021	6	5	3	11	20	29.70	82.90	37.54
2021	6	5	3	26	21	29.60	83.70	37.44
2021	6	5	3	41	22	29.40	85.20	37.20
2021	6	5	3	56	23	29.20	85.20	36.55
2021	6	5	4	11	24	29.30	84.70	36.74
2021	6	5	4	26	25	29.40	84.40	36.98
2021	6	5	4	41	26	29.20	85.20	36.55
2021	6	5	4	56	27	29.00	85.80	36.08
2021	6	5	5	11	28	29.00	86.20	36.19
2021	6	5	5	26	29	29.10	85.80	36.40
2021	6	5	5	41	30	29.40	84.70	37.06
2021	6	5	5	56	31	29.20	84.30	36.33
2021	6	5	6	11	32	28.90	85.00	35.56
2021	6	5	6	26	33	28.60	86.20	34.94
2021	6	5	6	41	33	28.70	85.40	35.05
2021	6	5	6	56	34	28.80	85.60	35.40
2021	6	5	7	11	35	28.70	85.80	35.15
2021	6	5	7	26	36	28.90	85.10	35.58
2021	6	5	7	41	37	28.90	84.60	35.47
2021	6	5	7	56	38	29.20	83.60	36.16
2021	6	5	8	11	39	29.20	82.80	35.96
2021	6	5	8	26	40	29.40	82.90	36.60
2021	6	5	8	41	41	29.70	81.80	37.24
2021	6	5	8	56	42	29.80	79.50	36.92
2021	6	5	9	11	43	30.00	78.20	37.16
2021	6	5	9	26	44	30.20	79.40	38.11
2021	6	5	9	41	45	30.40	76.30	37.79
2021	6	5	9	56	46	30.50	76.20	38.06
2021	6	5	10	11	47	30.60	76.40	38.42
2021	6	5	10	26	48	30.70	75.20	38.34
2021	6	5	10	41	49	31.00	74.10	38.88
2021	6	5	10	56	50	31.20	73.00	39.11
2021	6	5	11	11	50	31.50	71.60	39.51
2021	6	5	11	26	51	31.70	70.90	39.85
2021	6	5	11	41	52	31.90	70.50	40.30
2021	6	5	11	56	53	32.00	68.90	40.01
2021	6	5	12	11	54	32.20	70.70	41.27
2021	6	5	12	26	55	32.50	68.20	41.20
2021	6	5	12	41	56	32.60	67.10	41.07
2021	6	5	12	56	57	32.80	66.20	41.30
2021	6	5	13	11	58	32.90	66.10	41.55
2021	6	5	13	26	59	33.20	64.50	41.78
2021	6	5	13	42	0	33.30	64.10	41.90
2021	6	5	13	57	1	33.30	64.70	42.15
2021	6	5	14	12	2	33.50	64.90	42.82
2021	6	5	14	27	3	33.70	64.40	43.20
2021	6	5	14	42	4	33.80	64.40	43.50
2021	6	5	14	57	5	33.80	64.10	43.36
2021	6	5	15	12	6	33.70	64.20	43.11
2021	6	5	15	27	7	33.50	65.00	42.86
2021	6	5	15	42	8	33.50	66.40	43.47
2021	6	5	15	57	9	33.40	66.30	43.12
2021	6	5	16	12	10	33.50	66.90	43.69
2021	6	5	16	27	11	33.50	66.80	43.64
2021	6	5	16	42	12	33.50	66.20	43.38
2021	6	5	16	57	13	33.40	66.30	43.12
2021	6	5	17	12	14	33.50	64.80	42.77
2021	6	5	17	27	15	33.50	65.50	43.07
2021	6	5	17	42	16	33.40	66.20	43.07
2021	6	5	17	57	17	33.40	65.60	42.82
2021	6	5	18	12	18	31.70	66.60	38.40
2021	6	5	18	27	19	30.50	73.80	37.35
2021	6	5	18	42	20	28.70	85.40	35.05
2021	6	5	18	57	21	27.90	88.30	33.32
2021	6	5	19	12	21	28.50	83.70	34.09
2021	6	5	19	27	22	28.70	84.60	34.86
2021	6	5	19	42	23	28.70	84.80	34.90
2021	6	5	19	57	24	29.00	84.20	35.68
2021	6	5	20	12	25	29.30	82.70	36.24
2021	6	5	20	27	26	29.50	82.40	36.78
2021	6	5	20	42	27	29.60	82.00	36.98
2021	6	5	20	57	28	29.60	81.30	36.80
2021	6	5	21	12	29	29.70	81.20	37.08
2021	6	5	21	27	30	29.30	82.10	36.09
2021	6	5	21	42	31	28.60	84.80	34.60
2021	6	5	21	57	32	28.70	85.60	35.10
2021	6	5	22	12	33	29.00	84.20	35.68
2021	6	5	22	27	34	29.00	84.20	35.68
2021	6	5	22	42	35	29.20	83.10	36.03
2021	6	5	22	57	36	28.80	83.90	35.01
2021	6	5	23	12	36	28.40	85.20	34.10
2021	6	5	23	27	37	28.30	85.80	33.94
2021	6	5	23	42	38	28.40	85.80	34.24
2021	6	5	23	57	39	28.30	87.10	34.25
2021	6	6	0	12	40	28.20	87.20	33.97
2021	6	6	0	27	41	28.50	87.00	34.83
2021	6	6	0	42	42	28.70	84.60	34.86
2021	6	6	0	57	43	28.90	84.40	35.42
2021	6	6	1	12	44	29.00	84.20	35.68
2021	6	6	1	27	45	29.00	84.60	35.78
2021	6	6	1	42	46	28.80	85.10	35.28
2021	6	6	1	57	47	28.90	84.50	35.44
2021	6	6	2	12	48	28.90	84.60	35.47
2021	6	6	2	27	49	28.90	84.70	35.49
2021	6	6	2	42	50	28.80	84.30	35.10
2021	6	6	2	57	51	28.70	84.70	34.88
2021	6	6	3	12	51	28.60	84.80	34.60
2021	6	6	3	27	52	28.00	86.70	33.27
2021	6	6	3	42	53	28.00	87.80	33.51
2021	6	6	3	57	54	28.10	87.70	33.78
2021	6	6	4	12	55	28.00	88.10	33.58
2021	6	6	4	27	56	28.10	87.90	33.83
2021	6	6	4	42	57	28.10	88.00	33.85
2021	6	6	4	57	58	28.00	87.80	33.51
2021	6	6	5	12	59	27.90	88.10	33.28
2021	6	6	5	28	0	28.10	87.60	33.76
2021	6	6	5	43	1	28.10	87.70	33.78
2021	6	6	5	58	2	28.10	87.00	33.63
2021	6	6	6	13	3	28.10	86.80	33.58
2021	6	6	6	28	4	28.10	86.70	33.56
2021	6	6	6	43	5	28.00	87.50	33.44
2021	6	6	6	58	5	28.10	87.40	33.72
2021	6	6	7	13	6	27.90	88.10	33.28
2021	6	6	7	28	7	27.80	87.80	32.92
2021	6	6	7	43	8	28.20	86.60	33.83
2021	6	6	7	58	9	28.00	85.00	32.90
2021	6	6	8	13	10	28.20	85.00	33.47
2021	6	6	8	28	11	28.50	84.70	34.29
2021	6	6	8	43	12	28.60	83.00	34.24
2021	6	6	8	58	13	28.80	81.60	34.52
2021	6	6	9	13	14	29.20	82.00	35.77
2021	6	6	9	28	15	29.30	78.00	35.12
2021	6	6	9	43	16	29.40	77.40	35.26
2021	6	6	9	58	17	29.90	77.10	36.57
2021	6	6	10	13	18	30.10	76.00	36.85
2021	6	6	10	28	19	30.40	73.20	36.90
2021	6	6	10	43	19	30.50	73.40	37.24
2021	6	6	10	58	20	30.70	70.50	36.95
2021	6	6	11	13	21	31.20	72.00	38.78
2021	6	6	11	28	22	31.60	68.30	38.69
2021	6	6	11	43	23	31.70	67.40	38.66
2021	6	6	11	58	24	32.10	67.90	39.94
2021	6	6	12	13	25	32.30	65.50	39.64
2021	6	6	12	28	26	32.70	64.40	40.33
2021	6	6	12	43	27	33.00	61.80	40.18
2021	6	6	12	58	28	33.20	61.80	40.71
2021	6	6	13	13	29	33.30	61.60	40.90
2021	6	6	13	28	30	33.50	62.00	41.61
2021	6	6	13	43	31	33.80	60.80	41.96
2021	6	6	13	58	32	34.00	61.90	42.99
2021	6	6	14	13	33	34.20	59.60	42.56
2021	6	6	14	28	34	34.40	59.60	43.12
2021	6	6	14	43	35	34.60	58.60	43.24
2021	6	6	14	58	36	34.80	58.30	43.67
2021	6	6	15	13	37	34.90	57.60	43.63
2021	6	6	15	28	38	35.00	57.30	43.78
2021	6	6	15	43	39	34.90	56.40	43.10
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	6	15	47	4	nan	nan	nan
2021	6	6	16	2	5	34.80	55.80	42.56
2021	6	6	16	17	6	35.00	57.50	43.87
2021	6	6	16	32	7	34.90	57.80	43.73
2021	6	6	16	47	8	34.90	58.30	43.96
2021	6	6	17	2	9	34.70	57.60	43.08
2021	6	6	17	17	10	34.70	57.30	42.95
2021	6	6	17	32	11	34.60	58.00	42.98
2021	6	6	17	47	12	34.50	58.80	43.05
2021	6	6	18	2	13	34.30	59.20	42.67
2021	6	6	18	17	14	34.20	59.10	42.35
2021	6	6	18	32	15	34.10	58.30	41.74
2021	6	6	18	47	16	34.00	59.10	41.80
2021	6	6	19	2	17	34.00	60.10	42.22
2021	6	6	19	17	18	33.90	62.40	42.92
2021	6	6	19	32	19	33.70	63.80	42.94
2021	6	6	19	47	20	33.60	64.90	43.12
2021	6	6	20	2	21	33.00	66.40	41.96
2021	6	6	20	17	22	32.50	67.20	40.82
2021	6	6	20	32	23	32.90	65.90	41.47
2021	6	6	20	47	24	32.90	66.00	41.51
2021	6	6	21	2	25	32.80	66.60	41.46
2021	6	6	21	17	26	32.70	67.30	41.44
2021	6	6	21	32	27	32.60	68.30	41.54
2021	6	6	21	47	28	32.50	69.30	41.63
2021	6	6	22	2	29	32.40	69.60	41.45
2021	6	6	22	17	30	32.40	70.00	41.60
2021	6	6	22	32	31	32.40	70.10	41.64
2021	6	6	22	47	32	32.40	70.20	41.68
2021	6	6	23	2	33	32.40	70.40	41.76
2021	6	6	23	17	34	32.50	70.50	42.11
2021	6	6	23	32	35	32.50	70.70	42.19
2021	6	6	23	47	35	32.50	70.80	42.23
2021	6	7	0	2	36	32.40	71.30	42.12
2021	6	7	0	17	37	32.40	71.80	42.32
2021	6	7	0	32	38	32.40	72.30	42.52
2021	6	7	0	47	39	32.30	72.60	42.32
2021	6	7	1	2	40	32.20	73.30	42.28
2021	6	7	1	17	41	32.10	73.70	42.12
2021	6	7	1	32	42	32.00	74.10	41.96
2021	6	7	1	47	43	32.00	75.00	42.31
2021	6	7	2	2	44	31.80	75.50	41.85
2021	6	7	2	17	45	31.80	75.80	41.97
2021	6	7	2	32	46	31.70	76.00	41.72
2021	6	7	2	47	47	31.70	76.20	41.80
2021	6	7	3	2	48	31.50	76.40	41.22
2021	6	7	3	17	49	31.40	76.50	40.93
2021	6	7	3	32	50	31.20	77.70	40.72
2021	6	7	3	47	51	30.60	79.80	39.49
2021	6	7	4	2	52	30.60	80.20	39.62
2021	6	7	4	17	53	30.50	79.40	39.05
2021	6	7	4	32	54	30.40	80.10	38.95
2021	6	7	4	47	55	30.20	80.70	38.50
2021	6	7	5	2	56	30.10	81.20	38.33
2021	6	7	5	17	57	29.80	81.70	37.52
2021	6	7	5	32	58	29.50	81.40	36.52
2021	6	7	5	47	59	29.40	81.50	36.25
2021	6	7	6	2	59	29.20	80.60	35.44
2021	6	7	6	18	0	29.20	79.60	35.21
2021	6	7	6	33	1	29.10	78.80	34.75
2021	6	7	6	48	2	29.00	78.40	34.40
2021	6	7	7	3	3	28.90	77.80	34.01
2021	6	7	7	18	4	29.10	77.70	34.51
2021	6	7	7	33	5	29.10	76.70	34.30
2021	6	7	7	48	6	29.30	76.00	34.67
2021	6	7	8	3	7	29.50	75.10	34.99
2021	6	7	8	18	8	29.50	74.40	34.82
2021	6	7	8	33	9	29.80	73.60	35.41
2021	6	7	8	48	10	30.20	73.80	36.52
2021	6	7	9	3	11	30.40	72.80	36.79
2021	6	7	9	18	12	30.50	72.00	36.84
2021	6	7	9	33	13	30.60	71.10	36.85
2021	6	7	9	48	14	31.00	69.80	37.54
2021	6	7	10	3	14	31.20	69.10	37.86
2021	6	7	10	18	15	31.90	67.90	39.38
2021	6	7	10	33	16	32.20	67.80	40.19
2021	6	7	10	48	17	32.60	66.00	40.65
2021	6	7	11	3	18	32.80	65.40	40.99
2021	6	7	11	18	19	33.10	64.50	41.49
2021	6	7	11	33	20	33.50	64.30	42.56
2021	6	7	11	48	21	33.80	63.90	43.28
2021	6	7	12	3	22	34.10	60.50	42.67
2021	6	7	12	18	23	34.30	60.00	43.02
2021	6	7	12	33	24	34.50	58.60	42.96
2021	6	7	12	48	25	34.90	57.60	43.63
2021	6	7	13	3	26	35.10	56.50	43.69
2021	6	7	13	18	27	35.40	54.00	43.37
2021	6	7	13	33	28	35.30	54.00	43.11
2021	6	7	13	48	29	35.60	53.20	43.54
2021	6	7	14	3	30	35.90	52.90	44.21
2021	6	7	14	18	31	36.00	50.50	43.36
2021	6	7	14	33	32	36.10	50.10	43.44
2021	6	7	14	48	33	36.30	52.40	45.06
2021	6	7	15	3	34	36.50	51.30	45.07
2021	6	7	15	18	35	36.60	52.20	45.79
2021	6	7	15	33	36	36.70	51.80	45.87
2021	6	7	15	48	37	36.70	51.80	45.87
2021	6	7	16	3	38	36.90	50.80	45.91
2021	6	7	16	18	39	36.70	50.00	44.97
2021	6	7	16	33	40	36.80	49.50	44.99
2021	6	7	16	48	41	36.90	49.30	45.15
2021	6	7	17	3	42	36.90	49.40	45.20
2021	6	7	17	18	43	36.90	48.70	44.86
2021	6	7	17	33	44	36.80	48.60	44.55
2021	6	7	17	48	45	36.60	51.20	45.29
2021	6	7	18	3	46	36.50	51.70	45.27
2021	6	7	18	18	47	36.30	52.60	45.16
2021	6	7	18	33	48	36.10	53.90	45.25
2021	6	7	18	48	49	35.90	54.10	44.79
2021	6	7	19	3	50	35.80	54.70	44.80
2021	6	7	19	18	51	35.70	55.70	45.00
2021	6	7	19	33	52	35.50	56.10	44.63
2021	6	7	19	48	53	35.30	60.90	46.41
2021	6	7	20	3	54	35.00	62.70	46.39
2021	6	7	20	18	55	34.20	64.70	44.86
2021	6	7	20	33	56	33.80	65.90	44.17
2021	6	7	20	48	57	34.40	64.30	45.29
2021	6	7	21	3	58	34.40	64.10	45.19
2021	6	7	21	18	59	34.20	64.20	44.62
2021	6	7	21	34	0	34.10	64.50	44.45
2021	6	7	21	49	1	34.00	64.80	44.28
2021	6	7	22	4	2	34.00	65.00	44.38
2021	6	7	22	19	3	33.90	65.60	44.34
2021	6	7	22	34	4	33.80	66.00	44.21
2021	6	7	22	49	5	33.70	66.60	44.17
2021	6	7	23	4	6	33.70	67.10	44.40
2021	6	7	23	19	7	33.60	67.60	44.31
2021	6	7	23	34	8	33.50	68.00	44.18
2021	6	7	23	49	9	33.50	68.50	44.40
2021	6	8	0	4	10	33.30	69.30	44.12
2021	6	8	0	19	11	33.40	69.30	44.44
2021	6	8	0	34	12	33.40	68.80	44.22
2021	6	8	0	49	13	33.40	68.30	43.99
2021	6	8	1	4	14	33.30	68.10	43.59
2021	6	8	1	19	15	33.20	68.10	43.28
2021	6	8	1	34	16	33.20	68.30	43.37
2021	6	8	1	49	17	32.90	69.00	42.73
2021	6	8	2	4	18	32.90	69.00	42.73
2021	6	8	2	19	19	32.80	69.80	42.75
2021	6	8	2	34	19	32.70	70.40	42.69
2021	6	8	2	49	20	32.70	71.20	43.02
2021	6	8	3	4	21	32.30	72.40	42.24
2021	6	8	3	19	22	31.80	74.30	41.40
2021	6	8	3	34	23	31.50	75.40	40.85
2021	6	8	3	49	24	31.20	74.30	39.54
2021	6	8	4	4	25	31.10	69.50	37.72
2021	6	8	4	19	26	31.00	67.80	36.95
2021	6	8	4	34	27	30.90	67.10	36.50
2021	6	8	4	49	28	30.70	66.90	35.95
2021	6	8	5	4	29	30.50	67.20	35.55
2021	6	8	5	19	30	30.30	67.90	35.25
2021	6	8	5	34	31	30.50	67.70	35.68
2021	6	8	5	49	32	30.50	68.20	35.81
2021	6	8	6	4	33	30.50	68.20	35.81
2021	6	8	6	19	34	30.40	68.40	35.61
2021	6	8	6	34	35	30.50	69.00	36.02
2021	6	8	6	49	36	30.40	69.60	35.93
2021	6	8	7	4	37	30.10	71.20	35.58
2021	6	8	7	19	38	30.20	72.20	36.10
2021	6	8	7	34	39	30.20	72.20	36.10
2021	6	8	7	49	39	30.50	72.10	36.87
2021	6	8	8	4	40	30.90	71.20	37.69
2021	6	8	8	19	41	30.90	70.60	37.51
2021	6	8	8	34	42	31.00	70.50	37.75
2021	6	8	8	49	43	31.40	69.60	38.56
2021	6	8	9	4	44	31.60	68.50	38.75
2021	6	8	9	19	45	31.90	68.20	39.48
2021	6	8	9	34	46	32.10	66.80	39.55
2021	6	8	9	49	47	32.30	66.40	39.96
2021	6	8	10	4	48	32.60	65.40	40.43
2021	6	8	10	19	49	33.00	64.50	41.21
2021	6	8	10	34	50	33.20	63.10	41.22
2021	6	8	10	49	51	33.50	63.30	42.14
2021	6	8	11	4	52	33.70	61.10	41.80
2021	6	8	11	19	53	34.20	60.50	42.95
2021	6	8	11	34	54	34.60	60.50	44.10
2021	6	8	11	49	55	34.90	58.40	44.00
2021	6	8	12	4	56	35.20	58.70	45.01
2021	6	8	12	19	57	35.50	58.20	45.65
2021	6	8	12	34	58	35.40	55.40	44.02
2021	6	8	12	49	59	35.90	55.80	45.62
2021	6	8	13	5	0	36.00	54.60	45.31
2021	6	8	13	20	1	36.40	54.10	46.20
2021	6	8	13	35	2	36.70	52.90	46.44
2021	6	8	13	50	3	36.90	52.80	46.96
2021	6	8	14	5	4	37.10	51.90	47.05
2021	6	8	14	20	5	37.40	51.20	47.53
2021	6	8	14	35	6	37.50	51.10	47.77
2021	6	8	14	50	7	37.20	50.40	46.54
2021	6	8	15	5	8	36.80	53.30	46.94
2021	6	8	15	20	9	36.50	54.10	46.49
2021	6	8	15	35	10	36.50	54.50	46.70
2021	6	8	15	50	11	36.90	53.30	47.23
2021	6	8	16	5	12	36.50	56.40	47.72
2021	6	8	16	20	13	36.10	57.10	46.88
2021	6	8	16	35	14	35.50	58.30	45.70
2021	6	8	16	50	15	35.60	59.10	46.41
2021	6	8	17	5	16	35.10	58.30	44.53
2021	6	8	17	20	17	35.10	56.80	43.83
2021	6	8	17	35	18	34.70	59.60	43.98
2021	6	8	17	50	19	34.80	59.70	44.32
2021	6	8	18	5	20	34.50	63.30	45.12
2021	6	8	18	20	21	34.20	68.50	46.71
2021	6	8	18	35	22	34.00	72.50	48.06
2021	6	8	18	50	23	33.80	71.50	46.84
2021	6	8	19	5	24	33.30	73.80	46.21
2021	6	8	19	20	25	33.20	74.00	45.95
2021	6	8	19	35	26	33.40	72.40	45.89
2021	6	8	19	50	27	33.50	70.70	45.42
2021	6	8	20	5	28	33.30	66.90	43.07
2021	6	8	20	20	29	33.00	65.00	41.40
2021	6	8	20	35	29	32.60	67.20	41.11
2021	6	8	20	50	30	32.70	68.30	41.84
2021	6	8	21	5	31	32.60	69.50	42.01
2021	6	8	21	20	32	32.40	71.30	42.12
2021	6	8	21	35	33	32.50	70.40	42.07
2021	6	8	21	50	34	32.40	71.00	42.00
2021	6	8	22	5	35	32.60	71.10	42.66
2021	6	8	22	20	36	32.50	70.80	42.23
2021	6	8	22	35	37	32.40	70.90	41.96
2021	6	8	22	50	38	32.30	71.50	41.88
2021	6	8	23	5	39	32.20	72.20	41.85
2021	6	8	23	20	40	31.90	72.30	40.96
2021	6	8	23	35	41	31.40	74.80	40.32
2021	6	8	23	50	42	31.30	75.10	40.12
2021	6	9	0	5	43	31.50	75.00	40.71
